animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
445434,OAAAG1150313008,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,棕灰色,ADULT,T,F,,,OPEN,認養動物需現場互動評估，欲認養請先來電預約，恕不作保留。,,2026/4/22,2999/12/31,2026/8/19,2026/3/13,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1773389473415.png,,2026/8/19,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
431144,OAAAG1141117004,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,,,OPEN,,,,2999/12/31,2026/8/19,2025/11/17,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1763356950207.png,,2026/8/19,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
287855,OAAAG1111215003,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,黑色,CHILD,T,F,所內生產，媽媽1110241,,OPEN,認養動物需現場互動評估，欲認養請先來電預約，恕不作保留。,,2023/2/13,2999/12/31,2026/8/19,2022/12/15,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1783045639463.png,,2026/8/19,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
263432,OAAAG1110701007,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,咖啡色,ADULT,T,F,壽豐(樹湖),,OPEN,認養動物需現場互動評估，欲認養請先來電預約，恕不作保留。,,2024/2/2,2999/12/31,2026/8/19,2022/7/1,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1e28feb7-ec0d-4bdb-bdc4-66f229951fdf.jpg,,2026/8/19,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
431846,OAAAG1141121008,19,79,花蓮縣狗貓躍動園區,狗,混種犬          ,M,MEDIUM,黑棕色,ADULT,T,F,,,OPEN,認養動物需現場互動評估，欲認養請先來電預約，恕不作保留。,,2026/1/17,2999/12/31,2026/8/19,2025/11/21,花蓮縣狗貓躍動園區,https://www.pet.gov.tw/upload/pic/1763706418620.png,,2026/8/19,花蓮縣鳳林鎮林榮里永豐路255號,(03)8421452
409935,LAABG114022602,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,大公路,,OPEN,黑嘴、黑尾,,2025/6/17,2999/12/31,2026/8/19,2025/6/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1750143173262.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
455724,LAABG114111005,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,花色,ADULT,T,F,保安路,,OPEN,,,2026/5/17,2999/12/31,2026/8/19,2026/5/17,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1780103433851.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
415328,LAABG114060301,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,燕巢區橫山里大占巷,,OPEN,,,2025/7/23,2999/12/31,2026/8/19,2025/7/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1753251064180.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
455728,LAABG114102903,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,大遼路,,OPEN,,,2026/5/18,2999/12/31,2026/8/19,2026/5/18,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1780105543150.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
422716,LAABG114050901,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,旗甲路四段,,OPEN,,,2025/9/17,2999/12/31,2026/8/19,2025/9/17,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1758073991896.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
455727,LAABG114111104,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,瓊林路,,OPEN,,,2026/5/18,2999/12/31,2026/8/19,2026/5/18,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1780105406316.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
455725,LAABG114102902,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,復興路,,OPEN,,,2026/5/18,2999/12/31,2026/8/19,2026/5/18,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1780103562452.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
448626,W150409-07,16,73,臺南市動物之家灣裡站,狗,混種犬          ,M,MEDIUM,黑黃色,CHILD,T,F,文華路3段428號附近空地,,OPEN,,,2026/4/24,2999/12/31,2026/8/19,2026/4/9,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1779847506900.png,,2026/8/19,臺南市南區省躬里14鄰萬年路580巷92號,(06)2964439
421510,LAABG114062502,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,瓊興路,,OPEN,右剪耳,,2025/9/9,2999/12/31,2026/8/19,2025/8/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1757389800296.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
421515,LAABG114062601,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,白色,ADULT,T,F,新興路,,OPEN,,,2025/9/9,2999/12/31,2026/8/19,2025/8/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1757390793265.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
421614,LAABG114062708,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,白色,ADULT,T,F,新興路,,OPEN,,,2025/9/9,2999/12/31,2026/8/19,2025/8/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1757407349517.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
421516,LAABG114062604,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,新興路,,OPEN,,,2025/9/9,2999/12/31,2026/8/19,2025/8/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1757391082027.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
422839,LAABG114061703,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,中和巷,,OPEN,,,2025/9/17,2999/12/31,2026/8/19,2025/9/17,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1758089036047.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
422836,LAABG114061704,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,中和巷,,OPEN,,,2025/9/17,2999/12/31,2026/8/19,2025/9/17,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1758088825962.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
422837,LAABG114061702,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,花色,ADULT,T,F,中和巷,,OPEN,頭黃、四腳黃,,2025/9/17,2999/12/31,2026/8/19,2025/9/17,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1758088906499.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
457736,LAABG115021301,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,永安區保安路,,OPEN,,,2026/6/17,2999/12/31,2026/8/19,2026/6/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1781665136749.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
422042,LAABG114081415,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,光明路,,OPEN,,,2025/9/12,2999/12/31,2026/8/19,2025/9/12,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1759289620491.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
455723,LAABG114100204,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,安招路,,OPEN,,,2026/5/17,2999/12/31,2026/8/19,2026/5/17,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1780103249342.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
465124,VAAAG115081901,2,49,臺北市動物之家,貓,混種貓                 ,F,SMALL,,ADULT,T,F,萬美街二段２１巷,,OPEN,右剪耳，本動物尚待協尋飼主，如截至8 月26 日 仍無飼主領回，將開放民眾認養。,,2026/8/26,2999/12/31,2026/8/19,2026/8/19,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1787121065354.png,,2026/8/19,臺北市內湖區安美街191號,(02)87913254
424834,LAABG114090907,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,朝天宮,,OPEN,,,2025/10/3,2999/12/31,2026/8/19,2025/10/3,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1759450927319.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
423464,LAABG114082012,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,公園路,,OPEN,四腳黃,,2025/9/23,2999/12/31,2026/8/19,2025/9/23,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1758593601729.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
424537,LAABG114092604,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,竹門,,OPEN,黑背,,2025/10/1,2999/12/31,2026/8/19,2025/10/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1759298295824.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
415345,LAABG114061711,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,ADULT,T,F,產業路,,OPEN,黑嘴,,2025/7/23,2999/12/31,2026/8/19,2025/7/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1753252866542.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
455721,LAABG114101601,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,大新路,,OPEN,,,2026/5/16,2999/12/31,2026/8/19,2026/5/16,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1780103049967.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
421858,LAABG114081112,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,海尾路,,OPEN,,,2025/9/11,2999/12/31,2026/8/19,2025/9/11,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1759290330177.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
422081,LAABG114091205,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,中路街,,OPEN,,,2025/9/12,2999/12/31,2026/8/19,2025/9/12,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1759290475635.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
423462,LAABG114070802,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,義德街,,OPEN,胸白,,2025/9/23,2999/12/31,2026/8/19,2025/9/23,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1758593453303.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
421697,LAABG114070705,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,石斑路,,OPEN,,,2025/9/10,2999/12/31,2026/8/19,2025/8/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1759290167556.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
465122,S150819-A,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/8/26,2999/12/31,,2026/8/19,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1787120005950.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
463486,VAAAG115080504,2,49,臺北市動物之家,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,經貿二路,,OPEN,FPV(-)，本動物收容於檢疫區觀察健康情形，如民 眾有認養意願請洽詢動物之家服務員，由 專人導覽及參觀。,,2026/8/5,2999/12/31,2026/8/19,2026/8/5,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1785914600379.png,,2026/8/19,臺北市內湖區安美街191號,(02)87913254
463301,VAAAG115080403,2,49,臺北市動物之家,貓,混種貓                 ,F,SMALL,虎斑色,CHILD,N,F,中行里中坡南路,,OPEN,FPV(-)，本動物收容於檢疫區觀察健康情形，如民 眾有認養意願請洽詢動物之家服務員，由 專人導覽及參觀。,,2026/8/4,2999/12/31,2026/8/19,2026/8/4,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1785893850667.png,,2026/8/19,臺北市內湖區安美街191號,(02)87913254
465113,AAACG1150819006,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,SMALL,黃色,CHILD,F,F,新店區安忠路25號,,OPEN,,,2026/8/19,2999/12/31,,2026/8/19,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
459954,VAAAG115070703,2,49,臺北市動物之家,貓,混種貓                 ,M,SMALL,虎斑白色,CHILD,F,F,興城街１６巷,,OPEN,FPV(-)，虛弱，本動物收容於檢疫區觀察健康情形，如民 眾有認養意願請洽詢動物之家服務員，由 專人導覽及參觀。,,2026/7/7,2999/12/31,2026/8/19,2026/7/7,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1783406494867.png,,2026/8/19,臺北市內湖區安美街191號,(02)87913254
465099,AAACG1150819005,3,51,新北市新店區公立動物之家,貓,混種貓                 ,F,MEDIUM,三花色,CHILD,F,F,新店區安忠路25號,,OPEN,,,2026/8/19,2999/12/31,,2026/8/19,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
465098,AAACG1150819004,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,汐止區新台五路一段100號,,OPEN,,,2026/8/19,2999/12/31,,2026/8/19,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
465097,AAACG1150819003,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,MEDIUM,虎斑色,CHILD,F,F,汐止區大同路158號,,OPEN,,,2026/8/19,2999/12/31,,2026/8/19,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
465096,AAACG1150819002,3,51,新北市新店區公立動物之家,貓,混種貓                 ,M,BIG,虎斑白色,CHILD,T,F,新店區寶元路一段,,OPEN,,,2026/8/19,2999/12/31,,2026/8/19,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
465095,AAACG1150819001,3,51,新北市新店區公立動物之家,貓,美國短毛貓               ,M,BIG,,ADULT,T,F,新店區中山路,,OPEN,,,2026/8/19,2999/12/31,,2026/8/19,新北市新店區公立動物之家,,,,新北市新店區安泰路235號,(02)22159462
370898,VAAAG113082101,2,49,臺北市動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,T,F,萬祥里羅斯福路五段211巷26弄,,OPEN,右前肢異常,,2024/9/1,2999/12/31,2026/8/19,2024/8/21,臺北市動物之家,https://www.pet.gov.tw/upload/pic/1724224889577.png,,2026/8/19,臺北市內湖區安美街191號,(02)87913254
441032,LAABG115010802,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,白色,CHILD,T,F,,,OPEN,,,2026/1/30,2999/12/31,2026/8/19,2026/1/30,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1769755268051.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
441033,LAABG115010101,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黃色,CHILD,T,F,,,OPEN,,,2026/1/30,2999/12/31,2026/8/19,2026/1/30,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1769755342978.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
457644,LAABG115011807,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黃色,ADULT,T,F,內門區中正路,,OPEN,,,2026/6/16,2999/12/31,2026/8/19,2026/6/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1781594130437.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
457609,LAABG115013011,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,CHILD,T,F,梓官區茄苳里嘉展路,,OPEN,,,2026/6/16,2999/12/31,2026/8/19,2026/6/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1781591385064.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
457732,LAABG115012203,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,M,BIG,黑色,CHILD,T,F,阿蓮區穎源路,,OPEN,,,2026/6/17,2999/12/31,2026/8/19,2026/6/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1781664928784.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
457737,LAABG115022001,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,CHILD,T,F,彌陀區山下巷,,OPEN,,,2026/6/17,2999/12/31,2026/8/19,2026/6/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1781665186317.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
455726,LAABG114110601,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,棕色,ADULT,T,F,新庄路,,OPEN,,,2026/5/18,2999/12/31,2026/8/19,2026/5/18,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1780103687156.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
460655,FAABG11507106006,10,68,臺中市動物之家后里園區,狗,混種犬          ,M,BIG,棕色,ADULT,T,F,新豐街32號,,OPEN,,,2026/8/17,2999/12/31,2026/8/19,2026/7/10,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1787111053671.png,,2026/8/19,臺中市后里區堤防路370號,(04)25588024
460656,FAABG11507106007,10,68,臺中市動物之家后里園區,狗,混種犬          ,F,BIG,棕色,ADULT,T,F,新豐街32號,,OPEN,,,2026/8/17,2999/12/31,2026/8/19,2026/7/10,臺中市動物之家后里園區,https://www.pet.gov.tw/upload/pic/1784007084103.png,,2026/8/19,臺中市后里區堤防路370號,(04)25588024
441035,LAABG114121703,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,花色,ADULT,T,F,,,OPEN,,,2026/1/30,2999/12/31,2026/8/19,2026/1/30,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1769755486251.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
457721,LAABG114121202,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,CHILD,T,F,旗山區河堤,,OPEN,,,2026/6/17,2999/12/31,2026/8/19,2026/6/1,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1781662664277.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
465089,S150819-08,16,74,臺南市動物之家善化站,狗,混種犬          ,F,SMALL,黑色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/8/26,2999/12/31,,2026/8/19,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1787109144463.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
465087,S150819-06,16,74,臺南市動物之家善化站,狗,混種犬          ,F,SMALL,花色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/8/26,2999/12/31,,2026/8/19,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1787108983741.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
465086,S150819-05,16,74,臺南市動物之家善化站,狗,混種犬          ,M,SMALL,黑色,CHILD,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/8/26,2999/12/31,,2026/8/19,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1787108925156.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
465085,S150819-04,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/8/26,2999/12/31,,2026/8/19,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1787108862300.png,,,臺南市善化區昌隆里東勢寮1-19號,(06)5832399
423472,LAABG114081407,17,76,高雄市燕巢動物保護關愛園區,狗,混種犬          ,F,BIG,黑色,ADULT,T,F,保安一巷,,OPEN,虎斑腳,,2025/9/23,2999/12/31,2026/8/19,2025/9/23,高雄市燕巢動物保護關愛園區,https://www.pet.gov.tw/upload/pic/1758594358746.png,,2026/8/19,高雄市燕巢區師大路98號,(07)6051002
